username,time,text,tags,translated_text,location,latitude,longitude,KADAA_ID,KADAA_AR,KADAA_EN,MOHAFAZA_ID,MOHAFAZA_AR,MOHAFAZA_EN
@revue2presse,2020-09-10,"DER SPIEGEL
http://spiegel.de #r2p #DerSpiegel #Germany #Allemagne #AngelaMerkel #Macron #UE #USA #Obama #Biden #Trump #Coronavirus #Corona #Covid #Deutschland #Dax #Polizei #Virecard #Lebanon #Beirut #Bayern #Leipzig #PSG #Lyon #Wahlbetrug #Nawalny","['#PSG', '#Bayern', '#Macron', '#Germany', '#Trump', '#Leipzig', '#r2p', '#Polizei', '#Deutschland', '#AngelaMerkel', '#Nawalny', '#Biden', '#Wahlbetrug', '#UE', '#Coronavirus', '#Corona', '#Allemagne', '#Beirut', '#Covid', '#Virecard', '#Lyon', '#Dax', '#Obama', '#USA', '#DerSpiegel', '#Lebanon']","THE MIRROR
http://spiegel.de # r2p #DerSpiegel #Germany #Allemagne #AngelaMerkel #Macron #UE #USA #Obama #Biden #Trump #Coronavirus #Corona #Covid #Germany #Dax #Polizei #Virecard #Lebanon #Beirut #Bayern # Leipzig #PSG #Lyon #Voting fraud #Nawalny",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-09,"DER SPIEGEL
http://spiegel.de #r2p #DerSpiegel #Germany #Allemagne #AngelaMerkel #Macron #UE #USA #Obama #Biden #Trump #Coronavirus #Corona #Covid #Deutschland #Dax #Polizei #Virecard #Lebanon #Beirut #Bayern #Leipzig #PSG #Lyon #Wahlbetrug #Nawalny","['#PSG', '#Bayern', '#Macron', '#Germany', '#Trump', '#Leipzig', '#r2p', '#Polizei', '#Deutschland', '#AngelaMerkel', '#Nawalny', '#Biden', '#Wahlbetrug', '#UE', '#Coronavirus', '#Corona', '#Allemagne', '#Beirut', '#Covid', '#Virecard', '#Lyon', '#Dax', '#Obama', '#USA', '#DerSpiegel', '#Lebanon']","THE MIRROR
http://spiegel.de # r2p #DerSpiegel #Germany #Allemagne #AngelaMerkel #Macron #UE #USA #Obama #Biden #Trump #Coronavirus #Corona #Covid #Germany #Dax #Polizei #Virecard #Lebanon #Beirut #Bayern # Leipzig #PSG #Lyon #Voting fraud #Nawalny",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@AsburyHeights,2020-09-09,"We're honored to be recognized for making a positive difference in the lives of older adults during this time of COVID. Later this month, we will celebrate 112 years - most of them in our current location in Mt. Lebanon. #LoveLebo",['#LoveLebo'],"We're honored to be recognized for making a positive difference in the lives of older adults during this time of COVID. Later this month, we will celebrate 112 years - most of them in our current location in Mt. Lebanon. #LoveLebo",حي الجوار,33.8608,35.5156,51000,بعبدا,Baabda,5,جبل لبنان,Mount Lebanon
@revue2presse,2020-09-09,"SAN FRANCISCO CHRONICLE 
http://sfgate.com/chronicle/ #r2p #SanFranciscoChronicle #SanFrancisco #California #Biden #Trump #UE #Warriors #Giants #49ers #USA #DowJones #Nasdaq #Coronavirus #Covid #Beirut #GeorgesFloyd #Sports #Epstein #Beirut #Lebanon #KamalaHarris #Kenosha #JacobBlake","['#California', '#Giants', '#GeorgesFloyd', '#SanFranciscoChronicle', '#Trump', '#r2p', '#Nasdaq', '#Biden', '#KamalaHarris', '#49ers', '#JacobBlake', '#DowJones', '#Kenosha', '#Epstein', '#UE', '#Coronavirus', '#Warriors', '#Beirut', '#Sports', '#SanFrancisco', '#Covid', '#USA', '#Lebanon']","SAN FRANCISCO CHRONICLE 
http://sfgate.com/chronicle/ #r2p #SanFranciscoChronicle #SanFrancisco #California #Biden #Trump #UE #Warriors #Giants #49ers #USA #DowJones #Nasdaq #Coronavirus #Covid #Beirut #GeorgesFloyd #Sports #Epstein #Beirut #Lebanon #KamalaHarris #Kenosha #JacobBlake",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@biblesocietyoz,2020-09-09,"Lebanon is at a disastrous point with severe economic, financial and political crisis, the Covid-19 pandemic & the recent devastating Beirut explosion in August. Please pray for this nation & that people will be reminded of the hope they have in Jesus, even in the worst of times.",[],"Lebanon is at a disastrous point with severe economic, financial and political crisis, the Covid-19 pandemic & the recent devastating Beirut explosion in August. Please pray for this nation & that people will be reminded of the hope they have in Jesus, even in the worst of times.",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-08,"3 days already in Lebanon: 
-electricity on/off every 3 hours 
-thrash on the streets
-no traffic lights
-lack of security and people getting killed on the streets
-financial crisis + inflation
-too many covid cases 

how did all this happen within 6 months?",[],"3 days already in Lebanon: 
-electricity on/off every 3 hours 
-thrash on the streets
-no traffic lights
-lack of security and people getting killed on the streets
-financial crisis + inflation
-too many covid cases 

how did all this happen within 6 months?",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@DRM_Lebanon,2020-09-08,"Lebanon’s National Operations Room Report number 174 on COVID-19
You can check the whole report on http://drm.pcm.gov.lb
---
#wearamask
#staysafe
#بتضامننا_ننجح #كورونا
#ما_تستهتر","['#wearamask', '#staysafe', '#ما_تستهتر', '#بتضامننا_ننجح', '#كورونا']","Lebanon’s National Operations Room Report number 174 on COVID-19
You can check the whole report on http://drm.pcm.gov.lb
---
#wearamask
#staysafe
With our solidarity, we succeed # Corona
#Twitter",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@revue2presse,2020-09-08,"THE SEATTLE TIMES
http://seattletimes.com #r2p #SeattleTimes #Seattle #UE #USA #Obama #Biden #Trump #Coronavirus #Covid #SuperSonics #GeorgesFloyd #Sport #Beirut #Epstein #Lebanon #KamalaHarris #Kenosha #JacobBlake #KyleRittenhouse","['#GeorgesFloyd', '#Trump', '#r2p', '#Biden', '#SuperSonics', '#KamalaHarris', '#JacobBlake', '#Kenosha', '#Epstein', '#UE', '#Coronavirus', '#Seattle', '#Beirut', '#Sport', '#Covid', '#Obama', '#KyleRittenhouse', '#SeattleTimes', '#USA', '#Lebanon']","THE SEATTLE TIMES
http://seattletimes.com #r2p #SeattleTimes #Seattle #UE #USA #Obama #Biden #Trump #Coronavirus #Covid #SuperSonics #GeorgesFloyd #Sport #Beirut #Epstein #Lebanon #KamalaHarris #Kenosha #JacobBlake #KyleRittenhouse",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@DelfinaDino,2020-09-08,"Replying to 
@Yusimite777
 @akdazed
 and 47 others",[],"Replying to 
@Yusimite777
 @akdazed
 and 47 others",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-07,"As my Lebanese friend said: ""after the explosion is before the explosion.""
As if #Lebanon does not have enough problems after the blast in #Beirut, #Covid_19 and the worst economic crisis.
#Libanon","['#Covid_19', '#Beirut', '#Lebanon', '#Libanon']","As my Lebanese friend said: ""after the explosion is before the explosion.""
As if #Lebanon does not have enough problems after the blast in #Beirut, #Covid_19 and the worst economic crisis.
#Libanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@AndyVermaut,2020-09-07,"Lebanon's COVID-19 infections rise by 400 to 20,826 http://beijingbulletin.com/news/266328301/lebanon-covid-19-infections-rise-by-400-to-20826?utm_source=dlvr.it&utm_medium=twitter…",[],"Lebanon's COVID-19 infections rise by 400 to 20,826 http://beijingbulletin.com/news/266328301/lebanon-covid-19-infections-rise-by-400-to-20826?utm_source=dlvr.it&utm_medium=twitter…",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"Genesis Rehab Services is looking for teammates like you. See our latest #Healthcare job openings, including ""DOR-Community Based Therapy PT (Full Time)"", via the link in our bio. #Lebanon, NH","['#Lebanon', '#Healthcare']","Genesis Rehab Services is looking for teammates like you. See our latest #Healthcare job openings, including ""DOR-Community Based Therapy PT (Full Time)"", via the link in our bio. #Lebanon, NH",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"@petra_khoury
 Key challenges of #COVID19 treatment in #Lebanon: Limited capacity to cope with growth post-reopening, financial pressure, #BeirutExplosion caused more complications, healthcare worker drain. 
@EvelineHitti
 @AUB_Lebanon
 @ZiadKazzi","['#Lebanon', '#COVID19', '#BeirutExplosion']","@petra_khoury
 Key challenges of #COVID19 treatment in #Lebanon: Limited capacity to cope with growth post-reopening, financial pressure, #BeirutExplosion caused more complications, healthcare worker drain. 
@EvelineHitti
 @AUB_Lebanon
 @ZiadKazzi",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"Who is live-tweeting tonight’s first Presidential debate? Who is ready to answer questions about: access to healthcare; Black maternal mortality; UBI; climate change; Yemen; Russia; China; Iran; Lebanon, and small-minority-owned business investment?",[],"Who is live-tweeting tonight’s first Presidential debate? Who is ready to answer questions about: access to healthcare; Black maternal mortality; UBI; climate change; Yemen; Russia; China; Iran; Lebanon, and small-minority-owned business investment?",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ritabes,2020-09-29,"Replying to 
@OmarTamo19
 and 
@AlbinSzakola",[],"Replying to 
@OmarTamo19
 and 
@AlbinSzakola",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-29,"Amidst the current crisis, the immediate priority of most respondents to the global #UN75 survey everywhere in the 
 is improved access to basic services: healthcare, safe water &sanitation & education.

You spoke up & the UN Listened. Find out more 
 https://bit.ly/2GdiThJ",['#UN75'],"Amidst the current crisis, the immediate priority of most respondents to the global #UN75 survey everywhere in the 
 is improved access to basic services: healthcare, safe water &sanitation & education.

You spoke up & the UN Listened. Find out more 
 https://bit.ly/2GdiThJ",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-28,"Replying to 
@rabiazayyat",[],"Replying to 
@rabiazayyat",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@tmj_NHC_NURSING,2020-09-28,"Want to work at Lebanon Center - Genesis HealthCare? We're hiring in #Lebanon, NH! Click the link in our bio for details on this job and more: Licensed Nursing Assistant - LNA (Full Time) #Nursing","['#Nursing', '#Lebanon']","Want to work at Lebanon Center - Genesis HealthCare? We're hiring in #Lebanon, NH! Click the link in our bio for details on this job and more: Licensed Nursing Assistant - LNA (Full Time) #Nursing",حي الجوار,33.8608,35.5156,51000,بعبدا,Baabda,5,جبل لبنان,Mount Lebanon
UserX,2020-09-27,"#COVID19 has created a healthcare crisis for Palestinians, spreading rapidly through #Gaza, #WestBank & #refugee camps of #Lebanon -Threatening health & lives of vulnerable #Palestinians. Please help us respond to this healthcare #crisis with a gift today https://map.org.uk/donate/donation-details/272…","['#Palestinians', '#Lebanon', '#Gaza', '#refugee', '#COVID19', '#crisis', '#WestBank']","#COVID19 has created a healthcare crisis for Palestinians, spreading rapidly through #Gaza, #WestBank & #refugee camps of #Lebanon -Threatening health & lives of vulnerable #Palestinians. Please help us respond to this healthcare #crisis with a gift today https://map.org.uk/donate/donation-details/272…",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-26,"Looking to get into #HealthCare? Kick-start your career as a Echo Technologist - PRN at Mercy #Lebanon, MO today!","['#Lebanon', '#HealthCare']","Looking to get into #HealthCare? Kick-start your career as a Echo Technologist - PRN at Mercy #Lebanon, MO today!",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-25,"#COVID19 has created a healthcare crisis for Palestinians, spreading rapidly through #Gaza, #WestBank & #refugee camps of #Lebanon -Threatening health & lives of vulnerable #Palestinians. Please help us respond to this healthcare #crisis with a gift today https://map.org.uk/donate/donation-details/272…","['#Palestinians', '#Lebanon', '#Gaza', '#refugee', '#COVID19', '#crisis', '#WestBank']","#COVID19 has created a healthcare crisis for Palestinians, spreading rapidly through #Gaza, #WestBank & #refugee camps of #Lebanon -Threatening health & lives of vulnerable #Palestinians. Please help us respond to this healthcare #crisis with a gift today https://map.org.uk/donate/donation-details/272…",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-24,"#Lebanon could face a new crisis as coronavirus cases skyrocket amid the economic collapse the country is facing. The healthcare sector in the conflict-ridden country is also overwhelmed and stretched to the brink.  
  
Read more >>>",['#Lebanon'],"#Lebanon could face a new crisis as coronavirus cases skyrocket amid the economic collapse the country is facing. The healthcare sector in the conflict-ridden country is also overwhelmed and stretched to the brink.  
  
Read more >>>",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-23,"  The need for mental health services remains high following the #BeirutExplosion. We're working closely with Lebanon’s National Mental Health Program to develop a series of training sessions for frontline healthcare workers. 

#MentalHealthMatters","['#BeirutExplosion', '#MentalHealthMatters']","The need for mental health services remains high following the #BeirutExplosion. We're working closely with Lebanon’s National Mental Health Program to develop a series of training sessions for frontline healthcare workers. 

#MentalHealthMatters",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@KoreenCo3,2020-09-22,"I donated to 
@MSF_USA
 The people of the Mideast are  suffering. There is a shortage of Doctors and healthcare personnel who can help in all war-torn countries. Please help them with a donation. #famine #Refugees #YemenCantWait  #Syria #Lebanon #Afghanistan #Venezuela","['#Afghanistan', '#Lebanon', '#Venezuela', '#Syria', '#YemenCantWait', '#famine', '#Refugees']","I donated to 
@MSF_USA
 The people of the Mideast are  suffering. There is a shortage of Doctors and healthcare personnel who can help in all war-torn countries. Please help them with a donation. #famine #Refugees #YemenCantWait  #Syria #Lebanon #Afghanistan #Venezuela",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-22,"Don’t miss the #webinar ""Beyond the Blast: Rebuilding Healthcare in Lebanon"" w/ Edgard Joujou, CEO, 
@saintgeorgehosp
, Dr. 
@firassabiad
, CEO, #RHUH, Joseph Otayek, Medical Center Director, 
@AUBMC_Official
, Sami Rizk, CEO, 
@LAUMCRH
, and 
@mb_saab
, Principal, Lebanon Relief Project.","['#RHUH', '#webinar']","Don’t miss the #webinar ""Beyond the Blast: Rebuilding Healthcare in Lebanon"" w/ Edgard Joujou, CEO, 
@saintgeorgehosp
, Dr. 
@firassabiad
, CEO, #RHUH, Joseph Otayek, Medical Center Director, 
@AUBMC_Official
, Sami Rizk, CEO, 
@LAUMCRH
, and 
@mb_saab
, Principal, Lebanon Relief Project.",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-21,"The need for mental health services remains high following the #BeirutExplosion. We're working closely with Lebanon’s National Mental Health Program to develop a series of training sessions for frontline healthcare workers. 

#MentalHealthMatters","['#BeirutExplosion', '#MentalHealthMatters']","The need for mental health services remains high following the #BeirutExplosion. We're working closely with Lebanon’s National Mental Health Program to develop a series of training sessions for frontline healthcare workers. 

#MentalHealthMatters",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-20,"https://facebook.com/111526477176458/posts/177726700556435/…
Click the link! This is my message as a healthcare provider from Lebanon, please share it to let my voice and my friends' and colleagues' voice reach out:
#COVID19 #COVID #coronavirus #CoronaVirusUpdates #Lebanon #Beirut #BeirutExplosion #BeirutBlast","['#BeirutBlast', '#CoronaVirusUpdates', '#Lebanon', '#coronavirus', '#BeirutExplosion', '#COVID19', '#COVID', '#Beirut']","https://facebook.com/111526477176458/posts/177726700556435/…
Click the link! This is my message as a healthcare provider from Lebanon, please share it to let my voice and my friends' and colleagues' voice reach out:
#COVID19 #COVID #coronavirus #CoronaVirusUpdates #Lebanon #Beirut #BeirutExplosion #BeirutBlast",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@Shiraanani,2020-09-20,"Replying to 
@UNRWA",[],"Replying to 
@UNRWA",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-19,"Licensed Nursing Assistant - LNA (Part Time): Lebanon Center - Genesis HealthCare - Lebanon, NH - your nursing career journey at the same time by joining Genesis as a Licensed Nursing Assistant (LNA). In...",[],"Licensed Nursing Assistant - LNA (Part Time): Lebanon Center - Genesis HealthCare - Lebanon, NH - your nursing career journey at the same time by joining Genesis as a Licensed Nursing Assistant (LNA). In...",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-18,"An appeal note from the youth in #Lebanon, so you may read it, feel their agony, hoping as they are big dreamers they can be great achievers when given the chance. 

Life is an opportunity grant it to them. 
@RolaDagher
 Dell Dell EMC Healthcare - Life Sc…",['#Lebanon'],"An appeal note from the youth in #Lebanon, so you may read it, feel their agony, hoping as they are big dreamers they can be great achievers when given the chance. 

Life is an opportunity grant it to them. 
@RolaDagher
 Dell Dell EMC Healthcare - Life Sc…",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-17,"With increased demand on hospital care, additional capacity for Lebanon’s public hospitals to provide critical healthcare to all has become crucial. EU funded hospital expansions across Lebanon will help save more lives now and long after #COVID19: https://bit.ly/3hyDcDi",['#COVID19'],"With increased demand on hospital care, additional capacity for Lebanon’s public hospitals to provide critical healthcare to all has become crucial. EU funded hospital expansions across Lebanon will help save more lives now and long after #COVID19: https://bit.ly/3hyDcDi",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-16,"1. 2 articles make me realise how deep #US dysfunction is. One totally smashes into 
@EmmanuelMacron
 for being an imperialist because he dares stand up to Turkey & take an interest in Lebanon & Iraq! The other is from a twit who thinks universal healthcare etc will kill democracy!",['#US'],"1. 2 articles make me realise how deep #US dysfunction is. One totally smashes into 
@EmmanuelMacron
 for being an imperialist because he dares stand up to Turkey & take an interest in Lebanon & Iraq! The other is from a twit who thinks universal healthcare etc will kill democracy!",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@ANERAorg,2020-09-16,"""#Lebanon hospitals under threat as doctors and nurses emigrate"" | 
@EmCLew
 for 
@TheNationalUAE
 https://thenational.ae/world/mena/lebanon-hospitals-under-threat-as-doctors-and-nurses-emigrate-1.1077418… #healthcare","['#Lebanon', '#healthcare']","""#Lebanon hospitals under threat as doctors and nurses emigrate"" | 
@EmCLew
 for 
@TheNationalUAE
 https://thenational.ae/world/mena/lebanon-hospitals-under-threat-as-doctors-and-nurses-emigrate-1.1077418… #healthcare",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-15,Abiad: Healthcare workers have been working beyond the call of duty | https://lbcgroup.tv/news/corona-virus/547684/abiad-healthcare-workers-have-been-working-beyond/en… | #Lebanon #Coronavirus,"['#Lebanon', '#Coronavirus']",Abiad: Healthcare workers have been working beyond the call of duty | https://lbcgroup.tv/news/corona-virus/547684/abiad-healthcare-workers-have-been-working-beyond/en… | #Lebanon #Coronavirus,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-14, The need for #MentalHealth services is still high following the #BeirutExplosion. We are working closely with Lebanon’s National Mental Health Program to develop a series of training sessions for frontline healthcare workers. Learn more: https://internationalmedicalcorps.org/emergency-response/lebanon-explosion/…,"['#BeirutExplosion', '#MentalHealth']",The need for #MentalHealth services is still high following the #BeirutExplosion. We are working closely with Lebanon’s National Mental Health Program to develop a series of training sessions for frontline healthcare workers. Learn more: https://internationalmedicalcorps.org/emergency-response/lebanon-explosion/…,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-13,"Replying to 
@firassabiad
 @MalakSabeh
 and 3 others",[],"Replying to 
@firassabiad
 @MalakSabeh
 and 3 others",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-12,"Since Aug 4 Beirut blast, NGO Lebanon Needs supported hospitals and PHCs affected by the blast, treated victims and uninsured patients, launched a Community Healthcare Volunteers program, and enhanced its operations. Thanks to our amazing volunteers! 
https://lebanonneeds.org/donate",[],"Since Aug 4 Beirut blast, NGO Lebanon Needs supported hospitals and PHCs affected by the blast, treated victims and uninsured patients, launched a Community Healthcare Volunteers program, and enhanced its operations. Thanks to our amazing volunteers! 
https://lebanonneeds.org/donate",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@PierceLiner,2020-09-12,"Agree on  #Lebanon’s identity, reforms, force those who stole money to return it, take religious men out of politics, restore strong ties with the Arab world, one man one vote elections system, invest in education, healthcare, digital economy...",['#Lebanon'],"Agree on  #Lebanon’s identity, reforms, force those who stole money to return it, take religious men out of politics, restore strong ties with the Arab world, one man one vote elections system, invest in education, healthcare, digital economy...",ayn arab,33.5764,35.8742,43000,راشيّا,Rachaya,4,البقاع,Bekaa
UserX,2020-09-11,"""Beyond the Blast: Rebuilding Healthcare in Lebanon,"" a live #webinar today at 7 p.m Beirut time. Featuring five experts from Lebanon’s health care sector in a panel moderated by 
@deborahamos
 http://bit.ly/BtbRhIL #Lebanon 
@AUB_Lebanon","['#Lebanon', '#webinar']","""Beyond the Blast: Rebuilding Healthcare in Lebanon,"" a live #webinar today at 7 p.m Beirut time. Featuring five experts from Lebanon’s health care sector in a panel moderated by 
@deborahamos
 http://bit.ly/BtbRhIL #Lebanon 
@AUB_Lebanon",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-10,"""Beyond The Blast: Rebuilding Healthcare in Lebanon"" w/ Dr. 
@firassabiad
, CEO, #RHUH, Edgard Joujou, CEO, 
@saintgeorgehosp
, 
@JOtayek
, Dir., 
@AUBMC_Official
, Sami Rizk, CEO, 
@LAUMCRH
, and 
@mb_saab
, Prin., Lebanon Relief Project. MC: 
@deborahamos
 http://bit.ly/BtbRhIL",['#RHUH'],"""Beyond The Blast: Rebuilding Healthcare in Lebanon"" w/ Dr. 
@firassabiad
, CEO, #RHUH, Edgard Joujou, CEO, 
@saintgeorgehosp
, 
@JOtayek
, Dir., 
@AUBMC_Official
, Sami Rizk, CEO, 
@LAUMCRH
, and 
@mb_saab
, Prin., Lebanon Relief Project. MC: 
@deborahamos
 http://bit.ly/BtbRhIL",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-09,"Did you know you can schedule a #VideoVisit with your #AUBMC physician instead of coming to the clinic?Access expert healthcare from the comfort of your home or office. Download MyChart and book your appointment. #aubmctelehealth 
@AUB_Lebanon
 @AUBMC_Official
  #StayHomeStaySafe","['#StayHomeStaySafe', '#VideoVisit', '#aubmctelehealth', '#AUBMC']","Did you know you can schedule a #VideoVisit with your #AUBMC physician instead of coming to the clinic?Access expert healthcare from the comfort of your home or office. Download MyChart and book your appointment. #aubmctelehealth 
@AUB_Lebanon
 @AUBMC_Official
  #StayHomeStaySafe",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@fidakanaan,2020-09-09,"Replying to 
@NohaBHachach
 @AUB_Lebanon
 and 
@AUBMC_Official",[],"Replying to 
@NohaBHachach
 @AUB_Lebanon
 and 
@AUBMC_Official",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-08,"#Covid19 #Lebanon

Although positive cases dropped Slightly Yesterday (+400), other numbers are Alarming 
 with 9 Deaths, 470 patients at Hospitals & 112 in Critical Conditions. 

These Numbers will be the cause of Death Toll Rise & Healthcare System overwhelming. 

A Strategy!","['#Lebanon', '#Covid19']","#Covid19 #Lebanon

Although positive cases dropped Slightly Yesterday (+400), other numbers are Alarming 
 with 9 Deaths, 470 patients at Hospitals & 112 in Critical Conditions. 

These Numbers will be the cause of Death Toll Rise & Healthcare System overwhelming. 

A Strategy!",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-07,"@MedicalAidPal
 is now responding to health/healthcare crises across all 3 areas of operation (Gaza, West Bank, Lebanon), supporting infection prevention (hygiene kits, antiseptics, PPE) and procuring essential medical supplies. Please donate if you can:",[],"@MedicalAidPal
 is now responding to health/healthcare crises across all 3 areas of operation (Gaza, West Bank, Lebanon), supporting infection prevention (hygiene kits, antiseptics, PPE) and procuring essential medical supplies. Please donate if you can:",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-06,"Thank you Sam! 
His company Metro Healthcare, an Alberta PPE supplier, is sending the second-of-five planes carrying humanitarian aid to Lebanon today.",[],"Thank you Sam! 
His company Metro Healthcare, an Alberta PPE supplier, is sending the second-of-five planes carrying humanitarian aid to Lebanon today.",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@JadeKhalife,2020-09-06,"Replying to 
@ZeinElOmr",[],"Replying to 
@ZeinElOmr",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"I'm at Dartmouth-Hitchcock Medical Center - @dartmednews in Lebanon, NH",[],"I'm at Dartmouth-Hitchcock Medical Center - @dartmednews in Lebanon, NH",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"Arrival of new medical aid from Italy last night at #Beirut airport: Ambassador Bombardiere handed over to 
@lebarmygov
 and 
@WHOLebanon
 the donation from Banco Farmaceutico italiano for distribution to Lebanese hospitals",['#Beirut'],"Arrival of new medical aid from Italy last night at #Beirut airport: Ambassador Bombardiere handed over to 
@lebarmygov
 and 
@WHOLebanon
 the donation from Banco Farmaceutico italiano for distribution to Lebanese hospitals",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"@petra_khoury
 Key challenges of #COVID19 treatment in #Lebanon: Limited capacity to cope with growth post-reopening, financial pressure, #BeirutExplosion caused more complications, healthcare worker drain. 
@EvelineHitti
 @AUB_Lebanon
 @ZiadKazzi","['#Lebanon', '#COVID19', '#BeirutExplosion']","@petra_khoury
 Key challenges of #COVID19 treatment in #Lebanon: Limited capacity to cope with growth post-reopening, financial pressure, #BeirutExplosion caused more complications, healthcare worker drain. 
@EvelineHitti
 @AUB_Lebanon
 @ZiadKazzi",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,"Thank you 
@humble
 for making us your charity of the month! Each bundle this month will support our lifesaving work in #Lebanon. 

Get your bundle today and make a difference for people in need 
  https://humblebundle.com",['#Lebanon'],"Thank you 
@humble
 for making us your charity of the month! Each bundle this month will support our lifesaving work in #Lebanon. 

Get your bundle today and make a difference for people in need 
  https://humblebundle.com",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
@acmtmedtox,2020-09-30,"@EvelineHitti
 @AUB_Lebanon
 Preparedness for #COVD19 
@ZiadKazzi",['#COVD19'],"@EvelineHitti
 @AUB_Lebanon
 Preparedness for #COVD19 
@ZiadKazzi",بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
UserX,2020-09-30,Here’s a gofundme to help a daughter  with her mother’s medical treatments in Lebanon and their move to canada,[],Here’s a gofundme to help a daughter  with her mother’s medical treatments in Lebanon and their move to canada,بيروت,33.8719,35.5097,31000,بيروت,Beirut,3,بيروت,Beirut
